Transaction_ID,Customer_ID,Gender,Age,Category,Quantity,Unit_Price,Discount,Date,Store_Region,Online_Or_Offline,Payment_Method,Total_Amount
TXN-08225,CUST-4717,Female,64,Clothing,5,162.59,0.09,2023-04-24,East,Online,Debit Card,739.78
TXN-08226,CUST-6668,Male,40,Beauty,1,130.04,0.14,2023-04-24,North,Online,Digital Wallet,111.83
TXN-08227,CUST-4886,Male,59,Electronics,4,252.87,0.14,2023-04-25,West,Offline,Cash,869.87
TXN-08228,CUST-4214,Male,50,Beauty,6,125.2,0.1,2023-04-26,South,Online,Digital Wallet,676.08
TXN-08229,CUST-0025,Female,42,Beauty,4,68.27,0.11,2023-04-26,East,Online,Credit Card,243.04
TXN-08230,CUST-5174,Male,33,Clothing,4,440.0,0.07,2023-04-26,West,Online,Debit Card,1636.8
TXN-08231,CUST-3511,Female,39,Clothing,5,348.68,0.22,2023-04-26,South,Offline,Debit Card,1359.85
TXN-08232,CUST-1759,Female,46,Furniture,2,1617.19,0.2,2023-04-26,East,Offline,Credit Card,2587.5
TXN-08233,CUST-6227,Male,57,Beauty,6,168.76,0.1,2023-04-26,South,Online,Digital Wallet,911.3
TXN-08234,CUST-4899,Female,30,Beauty,3,214.5,0.08,2023-04-26,North,Offline,Cash,592.02
TXN-08235,CUST-0057,Female,43,Grocery,8,53.75,0.04,2023-04-26,North,Offline,Debit Card,412.8
TXN-08236,CUST-4865,Female,67,Electronics,5,214.23,0.07,2023-04-26,East,Offline,Cash,996.17
TXN-08237,CUST-4428,Male,68,Furniture,1,548.95,0.15,2023-04-27,East,Offline,Credit Card,466.61
TXN-08238,CUST-8624,Male,24,Furniture,3,916.63,0.17,2023-04-27,East,Online,Digital Wallet,2282.41
TXN-08239,CUST-5926,Female,68,Electronics,1,484.49,0.11,2023-04-28,North,Online,Digital Wallet,431.2
TXN-08240,CUST-9436,Female,46,Beauty,1,207.0,0.1,2023-04-28,South,Offline,Cash,186.3
TXN-08241,CUST-8023,Female,42,Clothing,2,378.72,0.17,2023-04-28,North,Online,Credit Card,628.68
TXN-08242,CUST-2950,Male,70,Grocery,9,34.42,0.03,2023-04-28,East,Offline,Credit Card,300.49
TXN-08243,CUST-8863,Male,73,Electronics,4,570.61,0.05,2023-04-28,North,Offline,Credit Card,2168.32
TXN-08244,CUST-3415,Female,46,Furniture,1,800.84,0.14,2023-04-28,West,Online,Credit Card,688.72
TXN-08245,CUST-9788,Male,36,Beauty,6,47.75,0.12,2023-04-28,South,Offline,Cash,252.12
TXN-08246,CUST-1858,Female,85,Grocery,9,27.51,0.01,2023-04-28,North,Offline,Credit Card,245.11
TXN-08247,CUST-3366,Male,49,Electronics,3,591.71,0.14,2023-04-28,West,Online,Credit Card,1526.61
TXN-08248,CUST-3485,Female,37,Beauty,1,136.38,0.12,2023-04-28,North,Online,Debit Card,120.01
TXN-08249,CUST-1287,Female,62,Beauty,6,18.97,0.13,2023-04-28,North,Online,Credit Card,99.02
TXN-08250,CUST-4781,Male,51,Grocery,10,68.09,0.02,2023-04-29,North,Online,Debit Card,667.28
TXN-08251,CUST-9428,Female,37,Beauty,6,239.24,0.09,2023-04-29,North,Online,Debit Card,1306.25
TXN-08252,CUST-1356,Male,37,Furniture,3,1420.09,0.1,2023-04-29,East,Offline,Cash,3834.24
TXN-08253,CUST-1622,Male,56,Grocery,9,56.4,0.03,2023-04-29,West,Online,Digital Wallet,492.37
TXN-08254,CUST-3292,Male,39,Clothing,2,500.0,0.15,2023-04-29,West,Online,Digital Wallet,850.0
TXN-08255,CUST-9165,Male,43,Furniture,1,822.6,0.15,2023-04-29,North,Offline,Debit Card,699.21
TXN-08256,CUST-9096,Male,39,Electronics,1,258.05,0.04,2023-04-29,North,Online,Debit Card,247.73
TXN-08257,CUST-8808,Female,62,Clothing,2,233.4,0.07,2023-04-29,North,Offline,Cash,434.12
TXN-08258,CUST-3616,Female,42,Grocery,10,63.58,0.05,2023-04-29,South,Offline,Credit Card,604.01
TXN-08259,CUST-7502,Male,61,Grocery,17,80.76,0.02,2023-04-29,East,Offline,Digital Wallet,1345.46
TXN-08260,CUST-6793,Female,35,Grocery,6,86.89,0.04,2023-04-30,North,Online,Digital Wallet,500.49
TXN-08261,CUST-4132,Female,40,Furniture,2,1722.69,0.08,2023-04-30,East,Offline,Debit Card,3169.75
TXN-08262,CUST-5913,Male,48,Electronics,1,265.7,0.1,2023-04-30,North,Online,Digital Wallet,239.13
TXN-08263,CUST-6489,Female,48,Clothing,3,460.0,0.22,2023-04-30,West,Offline,Cash,1076.4
TXN-08264,CUST-2716,Female,42,Beauty,1,78.46,0.15,2023-04-30,North,Online,Digital Wallet,66.69
TXN-08265,CUST-2235,Male,30,Clothing,2,225.62,0.14,2023-04-30,West,Online,Digital Wallet,388.07
TXN-08266,CUST-5906,Male,76,Beauty,6,153.0,0.08,2023-04-30,South,Online,Debit Card,844.56
TXN-08267,CUST-5635,Male,57,Grocery,15,69.67,0.03,2023-05-01,South,Offline,Credit Card,1013.7
TXN-08268,CUST-5490,Female,42,Furniture,3,903.94,0.21,2023-05-01,West,Offline,Digital Wallet,2142.34
TXN-08269,CUST-1432,Male,55,Grocery,8,39.42,0.07,2023-05-01,South,Online,Credit Card,293.28
TXN-08270,CUST-9200,Female,49,Furniture,5,1274.92,0.09,2023-05-01,West,Offline,Debit Card,5800.89
TXN-08271,CUST-0580,Male,45,Clothing,2,230.39,0.08,2023-05-01,North,Offline,Digital Wallet,423.92
TXN-08272,CUST-7362,Female,35,Beauty,2,194.44,0.11,2023-05-01,West,Online,Digital Wallet,346.1
TXN-08273,CUST-2453,Male,59,Electronics,1,724.51,0.06,2023-05-02,East,Offline,Cash,681.04
TXN-08274,CUST-0247,Male,37,Furniture,1,775.4,0.15,2023-05-02,West,Online,Digital Wallet,659.09
TXN-08275,CUST-7837,Female,32,Clothing,5,120.32,0.09,2023-05-02,North,Offline,Digital Wallet,547.46
TXN-08276,CUST-3709,Male,18,Electronics,1,410.97,0.1,2023-05-02,West,Online,Credit Card,369.87
TXN-08277,CUST-0104,Female,24,Beauty,2,58.77,0.09,2023-05-02,East,Online,Digital Wallet,106.96
TXN-08278,CUST-9694,Male,23,Electronics,5,173.78,0.06,2023-05-02,East,Offline,Debit Card,816.77
TXN-08279,CUST-3561,Female,37,Beauty,1,69.44,0.14,2023-05-02,South,Offline,Cash,59.72
TXN-08280,CUST-6873,Male,25,Clothing,4,74.87,0.15,2023-05-02,North,Offline,Credit Card,254.56
TXN-08281,CUST-1017,Female,47,Beauty,3,41.62,0.13,2023-05-02,North,Offline,Credit Card,108.63
TXN-08282,CUST-4928,Female,32,Clothing,4,191.11,0.13,2023-05-02,North,Online,Digital Wallet,665.06
TXN-08283,CUST-2214,Male,38,Furniture,2,1195.86,0.07,2023-05-02,East,Offline,Digital Wallet,2224.3
TXN-08284,CUST-1375,Female,39,Grocery,6,78.91,0.06,2023-05-02,North,Online,Debit Card,445.05
TXN-08285,CUST-3879,Female,38,Furniture,2,1516.75,0.1,2023-05-03,East,Online,Digital Wallet,2730.15
TXN-08286,CUST-4388,Female,39,Electronics,1,491.05,0.08,2023-05-03,North,Offline,Credit Card,451.77
TXN-08287,CUST-4829,Female,50,Clothing,2,203.45,0.22,2023-05-03,East,Online,Digital Wallet,317.38
TXN-08288,CUST-6768,Male,43,Beauty,4,37.74,0.11,2023-05-03,East,Online,Digital Wallet,134.35
TXN-08289,CUST-2576,Female,28,Clothing,7,344.02,0.11,2023-05-03,East,Online,Debit Card,2143.24
TXN-08290,CUST-2368,Female,47,Furniture,2,1003.59,0.16,2023-05-03,East,Online,Digital Wallet,1686.03
TXN-08291,CUST-1625,Male,46,Furniture,3,929.89,0.28,2023-05-03,South,Offline,Credit Card,2008.56
TXN-08292,CUST-4661,Male,38,Electronics,4,642.49,0.03,2023-05-04,South,Online,Digital Wallet,2492.86
TXN-08293,CUST-9551,Male,49,Furniture,1,1561.5,0.18,2023-05-04,West,Online,Digital Wallet,1280.43
TXN-08294,CUST-6219,Female,43,Furniture,4,1440.69,0.11,2023-05-04,East,Offline,Cash,5128.86
TXN-08295,CUST-4620,Male,58,Furniture,1,918.41,0.09,2023-05-04,West,Online,Debit Card,835.75
TXN-08296,CUST-8424,Male,52,Clothing,1,263.76,0.27,2023-05-04,West,Offline,Credit Card,192.54
TXN-08297,CUST-3365,Female,37,Furniture,5,991.03,0.11,2023-05-04,South,Offline,Debit Card,4410.08
TXN-08298,CUST-0428,Male,53,Electronics,4,800.26,0.05,2023-05-04,North,Offline,Debit Card,3040.99
TXN-08299,CUST-6527,Male,26,Beauty,1,106.3,0.12,2023-05-04,South,Offline,Cash,93.54
TXN-08300,CUST-6986,Male,57,Electronics,2,780.0,0.12,2023-05-05,North,Offline,Digital Wallet,1372.8
TXN-08301,CUST-1023,Female,72,Electronics,1,354.57,0.03,2023-05-05,West,Offline,Cash,343.93
TXN-08302,CUST-1288,Female,71,Furniture,1,784.18,0.1,2023-05-05,East,Offline,Debit Card,705.76
TXN-08303,CUST-2189,Female,53,Grocery,7,26.19,0.06,2023-05-05,East,Offline,Credit Card,172.33
TXN-08304,CUST-3683,Male,50,Beauty,4,153.5,0.11,2023-05-05,North,Online,Credit Card,546.46
TXN-08305,CUST-1123,Male,81,Beauty,4,95.67,0.11,2023-05-05,West,Offline,Cash,340.59
TXN-08306,CUST-0788,Female,18,Furniture,1,497.22,0.06,2023-05-05,South,Online,Digital Wallet,467.39
TXN-08307,CUST-9559,Female,37,Beauty,3,111.89,0.1,2023-05-05,North,Offline,Debit Card,302.1
TXN-08308,CUST-1666,Female,62,Clothing,2,253.99,0.17,2023-05-06,West,Online,Debit Card,421.62
TXN-08309,CUST-6623,Female,32,Furniture,1,718.15,0.19,2023-05-06,West,Online,Debit Card,581.7
TXN-08310,CUST-8912,Male,18,Beauty,2,111.85,0.14,2023-05-06,East,Online,Debit Card,192.38
TXN-08311,CUST-1819,Female,38,Clothing,6,136.29,0.12,2023-05-06,East,Offline,Debit Card,719.61
TXN-08312,CUST-9787,Male,22,Beauty,4,88.41,0.07,2023-05-06,East,Online,Debit Card,328.89
TXN-08313,CUST-7457,Male,20,Clothing,2,139.34,0.09,2023-05-06,West,Offline,Credit Card,253.6
TXN-08314,CUST-7935,Female,52,Beauty,6,88.5,0.1,2023-05-06,South,Offline,Credit Card,477.9
TXN-08315,CUST-2972,Male,41,Electronics,1,1000.0,0.01,2023-05-07,West,Online,Debit Card,990.0
TXN-08316,CUST-7211,Female,27,Clothing,3,198.03,0.11,2023-05-07,East,Online,Credit Card,528.74
TXN-08317,CUST-4296,Female,30,Grocery,9,99.32,0.05,2023-05-07,West,Online,Credit Card,849.19
TXN-08318,CUST-5248,Female,23,Electronics,2,412.98,0.08,2023-05-07,East,Offline,Debit Card,759.88
TXN-08319,CUST-0892,Female,30,Beauty,1,218.6,0.09,2023-05-07,West,Offline,Digital Wallet,198.93
TXN-08320,CUST-5248,Female,70,Grocery,16,52.41,0.02,2023-05-07,East,Offline,Debit Card,821.79
TXN-08321,CUST-1060,Male,52,Clothing,4,245.58,0.13,2023-05-07,North,Offline,Credit Card,854.62
TXN-08322,CUST-0408,Male,62,Clothing,3,270.76,0.22,2023-05-07,North,Offline,Debit Card,633.58
TXN-08323,CUST-6299,Female,48,Furniture,1,1606.8,0.09,2023-05-07,West,Offline,Digital Wallet,1462.19
TXN-08324,CUST-9184,Female,59,Furniture,4,354.15,0.14,2023-05-08,East,Online,Digital Wallet,1218.28
TXN-08325,CUST-3169,Male,35,Clothing,2,88.32,0.07,2023-05-08,South,Offline,Credit Card,164.28
TXN-08326,CUST-5550,Male,24,Electronics,3,308.36,0.02,2023-05-08,West,Offline,Cash,906.58
TXN-08327,CUST-8218,Female,48,Furniture,1,725.24,0.07,2023-05-08,North,Offline,Debit Card,674.47
TXN-08328,CUST-0297,Female,75,Grocery,11,79.69,0.01,2023-05-08,East,Offline,Cash,867.82
TXN-08329,CUST-8765,Male,50,Furniture,2,483.02,0.12,2023-05-09,West,Offline,Debit Card,850.12
TXN-08330,CUST-0110,Female,64,Electronics,2,567.32,0.05,2023-05-09,East,Online,Debit Card,1077.91
TXN-08331,CUST-9788,Male,41,Furniture,1,1828.12,0.1,2023-05-09,North,Offline,Digital Wallet,1645.31
TXN-08332,CUST-4426,Male,41,Furniture,1,1353.71,0.14,2023-05-09,West,Online,Credit Card,1164.19
TXN-08333,CUST-9704,Male,38,Grocery,6,101.21,0.04,2023-05-09,East,Online,Digital Wallet,582.97
TXN-08334,CUST-3925,Female,53,Grocery,7,79.99,0.06,2023-05-09,South,Offline,Cash,526.33
TXN-08335,CUST-7126,Female,31,Grocery,13,67.46,0.02,2023-05-09,West,Online,Digital Wallet,859.44
TXN-08336,CUST-3593,Female,42,Grocery,10,112.5,0.06,2023-05-09,South,Offline,Debit Card,1057.5
TXN-08337,CUST-4736,Male,43,Furniture,1,1135.26,0.17,2023-05-09,South,Offline,Cash,942.27
TXN-08338,CUST-0088,Male,27,Grocery,11,47.86,0.07,2023-05-10,West,Online,Credit Card,489.61
TXN-08339,CUST-5717,Male,18,Grocery,13,52.22,0.05,2023-05-10,South,Online,Debit Card,644.92
TXN-08340,CUST-2416,Female,68,Grocery,11,41.11,0.02,2023-05-10,North,Offline,Debit Card,443.17
TXN-08341,CUST-2373,Female,39,Furniture,3,1035.09,0.26,2023-05-10,West,Offline,Debit Card,2297.9
TXN-08342,CUST-9865,Female,45,Grocery,10,46.46,0.03,2023-05-10,East,Offline,Cash,450.66
TXN-08343,CUST-9175,Male,44,Furniture,1,483.76,0.15,2023-05-11,South,Online,Digital Wallet,411.2
TXN-08344,CUST-8614,Female,41,Beauty,1,69.05,0.11,2023-05-11,North,Online,Credit Card,61.45
TXN-08345,CUST-2979,Male,56,Electronics,3,496.73,0.06,2023-05-11,West,Offline,Debit Card,1400.78
TXN-08346,CUST-6737,Female,34,Electronics,2,740.29,0.19,2023-05-11,South,Online,Digital Wallet,1199.27
TXN-08347,CUST-3178,Female,46,Beauty,1,66.79,0.08,2023-05-11,North,Offline,Credit Card,61.45
TXN-08348,CUST-7094,Male,45,Furniture,2,322.42,0.11,2023-05-11,South,Offline,Cash,573.91
TXN-08349,CUST-0185,Male,57,Furniture,1,704.94,0.18,2023-05-11,East,Offline,Debit Card,578.05
TXN-08350,CUST-0043,Male,50,Grocery,11,115.0,0.01,2023-05-11,West,Offline,Digital Wallet,1252.35
TXN-08351,CUST-4887,Female,38,Grocery,8,100.1,0.01,2023-05-11,East,Offline,Cash,792.79
TXN-08352,CUST-4214,Female,53,Beauty,3,77.74,0.09,2023-05-11,South,Online,Debit Card,212.23
TXN-08353,CUST-0995,Female,27,Beauty,2,58.83,0.09,2023-05-12,West,Offline,Cash,107.07
TXN-08354,CUST-1502,Male,23,Grocery,8,29.83,0.08,2023-05-12,South,Online,Credit Card,219.55
TXN-08355,CUST-5017,Male,25,Furniture,1,686.13,0.2,2023-05-12,East,Online,Digital Wallet,548.9
TXN-08356,CUST-5569,Male,61,Electronics,1,510.29,0.12,2023-05-12,South,Online,Debit Card,449.06
TXN-08357,CUST-3321,Male,64,Beauty,3,31.17,0.07,2023-05-12,East,Online,Debit Card,86.96
TXN-08358,CUST-4142,Male,45,Beauty,4,195.38,0.11,2023-05-13,West,Online,Digital Wallet,695.55
TXN-08359,CUST-3672,Female,31,Beauty,2,79.93,0.13,2023-05-13,East,Online,Debit Card,139.08
TXN-08360,CUST-8942,Female,65,Grocery,8,32.92,0.02,2023-05-14,East,Offline,Cash,258.09
TXN-08361,CUST-7616,Female,36,Clothing,1,256.6,0.15,2023-05-14,North,Offline,Cash,218.11
TXN-08362,CUST-6591,Female,44,Furniture,1,1757.81,0.16,2023-05-14,East,Online,Credit Card,1476.56
TXN-08363,CUST-6573,Male,37,Beauty,3,81.66,0.08,2023-05-14,South,Offline,Cash,225.38
TXN-08364,CUST-4841,Male,54,Clothing,2,289.95,0.2,2023-05-14,North,Offline,Credit Card,463.92
TXN-08365,CUST-2769,Male,51,Clothing,2,301.45,0.07,2023-05-14,East,Offline,Digital Wallet,560.7
TXN-08366,CUST-0951,Female,26,Furniture,1,955.83,0.16,2023-05-14,West,Online,Digital Wallet,802.9
TXN-08367,CUST-5035,Female,50,Electronics,2,321.03,0.04,2023-05-14,South,Offline,Digital Wallet,616.38
TXN-08368,CUST-8742,Female,32,Furniture,3,795.26,0.15,2023-05-15,East,Online,Digital Wallet,2027.91
TXN-08369,CUST-5968,Female,42,Grocery,11,40.12,0.05,2023-05-15,South,Offline,Digital Wallet,419.25
TXN-08370,CUST-4491,Male,31,Electronics,2,641.71,0.05,2023-05-15,East,Online,Digital Wallet,1219.25
TXN-08371,CUST-3061,Male,40,Grocery,5,61.84,0.08,2023-05-15,West,Offline,Digital Wallet,284.46
TXN-08372,CUST-5249,Male,18,Electronics,1,406.5,0.04,2023-05-15,West,Online,Credit Card,390.24
TXN-08373,CUST-7477,Female,59,Grocery,12,97.5,0.02,2023-05-16,North,Offline,Cash,1146.6
TXN-08374,CUST-4426,Male,25,Electronics,1,255.1,0.04,2023-05-16,North,Online,Digital Wallet,244.9
TXN-08375,CUST-4732,Female,44,Grocery,10,70.81,0.02,2023-05-16,East,Offline,Cash,693.94
TXN-08376,CUST-8412,Female,20,Electronics,1,320.63,0.05,2023-05-16,East,Online,Digital Wallet,304.6
TXN-08377,CUST-0492,Male,62,Furniture,3,1193.77,0.15,2023-05-17,East,Online,Credit Card,3044.11
TXN-08378,CUST-8791,Male,26,Electronics,3,573.58,0.13,2023-05-17,East,Offline,Cash,1497.04
TXN-08379,CUST-2697,Female,32,Grocery,6,44.21,0.03,2023-05-17,East,Offline,Debit Card,257.3
TXN-08380,CUST-7631,Female,39,Beauty,5,152.38,0.13,2023-05-17,North,Online,Digital Wallet,662.85
TXN-08381,CUST-1432,Female,53,Grocery,11,99.94,0.02,2023-05-18,South,Online,Credit Card,1077.35
TXN-08382,CUST-2889,Female,48,Grocery,8,61.42,0.05,2023-05-18,North,Offline,Cash,466.79
TXN-08383,CUST-9572,Male,45,Furniture,3,742.82,0.09,2023-05-18,North,Online,Credit Card,2027.9
TXN-08384,CUST-5649,Female,23,Furniture,3,624.22,0.15,2023-05-18,West,Offline,Digital Wallet,1591.76
TXN-08385,CUST-5906,Female,46,Clothing,1,137.52,0.31,2023-05-19,North,Offline,Credit Card,94.89
TXN-08386,CUST-1382,Female,45,Clothing,1,255.45,0.09,2023-05-19,East,Offline,Digital Wallet,232.46
TXN-08387,CUST-9576,Female,43,Electronics,3,402.54,0.09,2023-05-19,South,Offline,Credit Card,1098.93
TXN-08388,CUST-3057,Female,38,Furniture,3,535.8,0.17,2023-05-19,East,Online,Digital Wallet,1334.14
TXN-08389,CUST-7905,Male,20,Beauty,4,53.98,0.14,2023-05-19,West,Online,Digital Wallet,185.69
TXN-08390,CUST-8082,Female,36,Beauty,2,142.48,0.11,2023-05-19,East,Online,Credit Card,253.61
TXN-08391,CUST-7616,Female,56,Furniture,2,1462.5,0.15,2023-05-19,North,Offline,Debit Card,2486.25
TXN-08392,CUST-5282,Male,48,Grocery,10,46.67,0.03,2023-05-19,West,Online,Digital Wallet,452.7
TXN-08393,CUST-9259,Male,31,Electronics,3,516.68,0.16,2023-05-20,South,Offline,Digital Wallet,1302.03
TXN-08394,CUST-2345,Male,47,Electronics,2,708.57,0.08,2023-05-20,West,Online,Debit Card,1303.77
TXN-08395,CUST-2036,Female,21,Clothing,2,54.13,0.07,2023-05-20,South,Online,Digital Wallet,100.68
TXN-08396,CUST-8605,Female,39,Beauty,2,190.46,0.14,2023-05-20,West,Online,Credit Card,327.59
TXN-08397,CUST-9513,Male,46,Furniture,1,1023.48,0.07,2023-05-20,North,Offline,Credit Card,951.84
TXN-08398,CUST-0071,Female,45,Furniture,2,836.71,0.22,2023-05-21,East,Offline,Digital Wallet,1305.27
TXN-08399,CUST-6274,Female,19,Beauty,3,117.7,0.17,2023-05-21,South,Offline,Credit Card,293.07
TXN-08400,CUST-6564,Male,26,Beauty,4,68.6,0.08,2023-05-21,East,Online,Debit Card,252.45
TXN-08401,CUST-7919,Male,44,Grocery,9,117.19,0.04,2023-05-21,East,Offline,Credit Card,1012.52
TXN-08402,CUST-4124,Female,61,Furniture,2,1004.11,0.08,2023-05-21,West,Offline,Digital Wallet,1847.56
TXN-08403,CUST-0631,Female,35,Furniture,1,1201.85,0.16,2023-05-21,East,Offline,Credit Card,1009.55
TXN-08404,CUST-0408,Male,60,Clothing,3,207.9,0.16,2023-05-21,North,Offline,Credit Card,523.91
TXN-08405,CUST-9550,Male,19,Furniture,1,1077.3,0.17,2023-05-22,North,Online,Credit Card,894.16
TXN-08406,CUST-9615,Female,40,Electronics,1,465.61,0.11,2023-05-22,East,Online,Credit Card,414.39
TXN-08407,CUST-7761,Male,47,Clothing,2,394.55,0.22,2023-05-22,East,Offline,Credit Card,615.5
TXN-08408,CUST-7967,Female,31,Beauty,3,198.0,0.08,2023-05-22,South,Offline,Digital Wallet,546.48
TXN-08409,CUST-7446,Female,38,Grocery,9,62.78,0.06,2023-05-22,West,Online,Digital Wallet,531.12
TXN-08410,CUST-0591,Female,41,Furniture,2,1281.88,0.11,2023-05-22,West,Online,Debit Card,2281.75
TXN-08411,CUST-9964,Male,27,Furniture,5,1289.66,0.11,2023-05-23,West,Offline,Credit Card,5738.99
TXN-08412,CUST-1184,Female,36,Furniture,1,1135.25,0.11,2023-05-23,West,Online,Debit Card,1010.37
TXN-08413,CUST-4766,Female,49,Beauty,4,86.89,0.06,2023-05-23,West,Online,Credit Card,326.71
TXN-08414,CUST-9296,Male,55,Furniture,1,561.22,0.16,2023-05-23,West,Online,Debit Card,471.42
TXN-08415,CUST-0631,Female,29,Grocery,6,103.13,0.1,2023-05-23,East,Offline,Digital Wallet,556.9
TXN-08416,CUST-8853,Male,27,Clothing,4,276.6,0.15,2023-05-23,West,Offline,Cash,940.44
TXN-08417,CUST-9290,Male,63,Electronics,1,331.98,0.08,2023-05-23,North,Offline,Digital Wallet,305.42
TXN-08418,CUST-7313,Female,85,Beauty,2,170.0,0.1,2023-05-24,West,Offline,Debit Card,306.0
TXN-08419,CUST-4925,Female,18,Beauty,5,109.15,0.22,2023-05-24,North,Online,Credit Card,425.68
TXN-08420,CUST-3570,Male,30,Beauty,1,205.18,0.18,2023-05-24,North,Online,Digital Wallet,168.25
TXN-08421,CUST-6754,Male,49,Clothing,1,460.0,0.15,2023-05-25,West,Online,Credit Card,391.0
TXN-08422,CUST-7581,Female,47,Beauty,1,67.74,0.1,2023-05-25,East,Online,Digital Wallet,60.97
TXN-08423,CUST-0594,Male,73,Grocery,14,79.69,0.04,2023-05-26,East,Offline,Digital Wallet,1071.03
TXN-08424,CUST-6819,Male,44,Beauty,2,225.0,0.14,2023-05-26,South,Offline,Cash,387.0
TXN-08425,CUST-6489,Female,60,Beauty,2,28.24,0.06,2023-05-26,South,Online,Digital Wallet,53.09
TXN-08426,CUST-6204,Male,55,Furniture,1,507.21,0.19,2023-05-26,West,Offline,Digital Wallet,410.84
TXN-08427,CUST-1446,Female,34,Grocery,9,16.37,0.02,2023-05-27,East,Online,Debit Card,144.38
TXN-08428,CUST-7256,Female,31,Grocery,10,22.23,0.03,2023-05-27,East,Online,Digital Wallet,215.63
TXN-08429,CUST-9474,Female,50,Furniture,1,545.44,0.08,2023-05-27,North,Offline,Debit Card,501.8
TXN-08430,CUST-0107,Male,33,Grocery,14,45.0,0.04,2023-05-27,South,Online,Digital Wallet,604.8
TXN-08431,CUST-9105,Female,44,Furniture,1,831.54,0.17,2023-05-27,South,Offline,Cash,690.18
TXN-08432,CUST-8503,Male,30,Beauty,1,98.98,0.15,2023-05-27,East,Online,Debit Card,84.13
TXN-08433,CUST-1137,Female,32,Grocery,4,83.72,0.01,2023-05-27,East,Online,Credit Card,331.53
TXN-08434,CUST-9976,Male,51,Grocery,5,63.95,0.04,2023-05-27,South,Online,Debit Card,306.96
TXN-08435,CUST-4645,Female,44,Clothing,6,185.78,0.2,2023-05-27,North,Offline,Cash,891.74
TXN-08436,CUST-7537,Male,18,Electronics,1,353.62,0.14,2023-05-28,West,Offline,Debit Card,304.11
TXN-08437,CUST-5080,Male,34,Beauty,1,162.77,0.15,2023-05-28,West,Online,Credit Card,138.35
TXN-08438,CUST-0104,Male,39,Furniture,5,630.42,0.13,2023-05-28,East,Online,Credit Card,2742.33
TXN-08439,CUST-6171,Male,22,Beauty,2,132.9,0.18,2023-05-28,West,Online,Credit Card,217.96
TXN-08440,CUST-2634,Male,30,Beauty,3,149.73,0.25,2023-05-28,East,Offline,Cash,336.89
TXN-08441,CUST-5666,Male,36,Clothing,3,151.89,0.06,2023-05-28,East,Offline,Cash,428.33
TXN-08442,CUST-5978,Female,49,Beauty,4,192.99,0.18,2023-05-28,East,Online,Digital Wallet,633.01
TXN-08443,CUST-8122,Male,48,Electronics,4,444.44,0.06,2023-05-28,North,Offline,Cash,1671.09
TXN-08444,CUST-2978,Male,34,Grocery,7,80.08,0.02,2023-05-28,North,Offline,Cash,549.35
TXN-08445,CUST-2742,Female,56,Grocery,17,72.13,0.06,2023-05-28,East,Offline,Cash,1152.64
TXN-08446,CUST-6150,Female,25,Beauty,4,83.82,0.09,2023-05-28,West,Offline,Digital Wallet,305.1
TXN-08447,CUST-8759,Male,28,Grocery,17,99.0,0.03,2023-05-28,South,Online,Credit Card,1632.51
TXN-08448,CUST-1133,Male,69,Clothing,4,172.99,0.06,2023-05-28,North,Offline,Credit Card,650.44
TXN-08449,CUST-1083,Female,31,Clothing,6,272.27,0.11,2023-05-29,West,Offline,Debit Card,1453.92
TXN-08450,CUST-5620,Male,42,Grocery,11,29.86,0.04,2023-05-29,East,Online,Debit Card,315.32
TXN-08451,CUST-4710,Female,42,Clothing,7,287.31,0.13,2023-05-29,North,Online,Digital Wallet,1749.72
TXN-08452,CUST-0189,Male,19,Beauty,1,34.07,0.13,2023-05-29,South,Offline,Debit Card,29.64
TXN-08453,CUST-6140,Female,84,Clothing,3,331.5,0.13,2023-05-30,North,Offline,Debit Card,865.22
TXN-08454,CUST-8626,Female,66,Beauty,1,109.74,0.09,2023-05-30,North,Online,Credit Card,99.86
TXN-08455,CUST-8175,Male,55,Beauty,2,187.24,0.05,2023-05-30,North,Offline,Cash,355.76
TXN-08456,CUST-0449,Male,57,Grocery,6,51.8,0.06,2023-05-30,East,Offline,Digital Wallet,292.15
TXN-08457,CUST-2738,Male,46,Furniture,1,1194.36,0.08,2023-05-30,West,Online,Debit Card,1098.81
TXN-08458,CUST-1098,Female,56,Electronics,3,398.0,0.01,2023-05-30,North,Offline,Cash,1182.06
TXN-08459,CUST-4840,Female,43,Clothing,2,195.28,0.15,2023-05-31,North,Online,Digital Wallet,331.98
